time,base_volume,quote_volume,close,high,low,open,symbol,tradecount
2020-09-10 08:00:00,244317.12,5962908.96366,24.4999,24.6114,24.1076,24.2554,BNB/USDT,9284
2020-09-10 07:00:00,103205.87,2502578.435156,24.2554,24.45,24.1,24.1717,BNB/USDT,8061
2020-09-10 06:00:00,95863.56,2329467.632438,24.1655,24.4615,24.1601,24.2632,BNB/USDT,8117
2020-09-10 05:00:00,162561.6,3936476.218707,24.2635,24.3948,24.0568,24.3624,BNB/USDT,9581
2020-09-10 04:00:00,133579.53,3264103.91928,24.362,24.5698,24.3074,24.3247,BNB/USDT,8266
2020-09-10 03:00:00,173250.9,4250620.910107,24.3269,24.6744,24.3,24.5614,BNB/USDT,8104
2020-09-10 02:00:00,254969.5,6287492.085566,24.5616,24.8989,24.2,24.5669,BNB/USDT,12928
2020-09-10 01:00:00,205168.48,5048149.21129,24.5607,24.7796,24.4,24.7541,BNB/USDT,10918
2020-09-10 00:00:00,224472.11,5517046.212758,24.7502,24.8506,24.2551,24.4847,BNB/USDT,13437
2020-09-09 23:00:00,135343.07,3294341.661009,24.4716,24.5201,24.101,24.4172,BNB/USDT,8394
2020-09-09 22:00:00,101564.48,2472126.328835,24.412,24.52,24.1076,24.2462,BNB/USDT,7377
2020-09-09 21:00:00,80606.57,1944375.601873,24.2462,24.3153,23.897,24.0143,BNB/USDT,6620
2020-09-09 20:00:00,57044.1,1369265.481988,24.0143,24.1297,23.8738,23.9747,BNB/USDT,5587
2020-09-09 19:00:00,78043.37,1880709.207381,23.9729,24.2959,23.935,24.0495,BNB/USDT,7150
2020-09-09 18:00:00,92008.95,2205676.628956,24.0448,24.1,23.8069,23.9102,BNB/USDT,6683
2020-09-09 17:00:00,116627.53,2789965.886765,23.9058,24.2093,23.751,24.2037,BNB/USDT,8290
2020-09-09 16:00:00,317470.92,7642080.091931,24.1881,24.39,23.5499,23.569,BNB/USDT,18886
2020-09-09 15:00:00,188125.8,4442232.963135,23.5698,23.85,23.3536,23.3611,BNB/USDT,11468
2020-09-09 14:00:00,145836.77,3413291.514873,23.3677,23.55,23.1601,23.3886,BNB/USDT,10137
2020-09-09 13:00:00,158606.14,3739762.507299,23.3933,23.7575,23.3258,23.4316,BNB/USDT,9950
