time,quote_volume,base_volume,close,high,low,open,symbol,tradecount
2021-01-07 08:00:00,39073395.869905,134537722.3,0.29386,0.29739,0.27575,0.28844,XRP/USDT,71932
2021-01-07 07:00:00,48726919.084979,163857270.7,0.28841,0.3085,0.28653,0.29469,XRP/USDT,87968
2021-01-07 06:00:00,32849156.245995,113084889.8,0.29471,0.29713,0.28355,0.28471,XRP/USDT,66834
2021-01-07 05:00:00,50461061.637201,174357186.9,0.28471,0.30078,0.27924,0.29097,XRP/USDT,86034
2021-01-07 04:00:00,132926745.760176,449638658.2,0.29089,0.31889,0.27523,0.27734,XRP/USDT,183089
2021-01-07 03:00:00,28726156.691301,107286801.5,0.27735,0.27872,0.25903,0.26112,XRP/USDT,47442
2021-01-07 02:00:00,17593645.376602,67982264.1,0.26109,0.26307,0.25278,0.26027,XRP/USDT,33891
2021-01-07 01:00:00,28001322.38316,108309931.0,0.26023,0.264,0.25014,0.2505,XRP/USDT,53288
2021-01-07 00:00:00,17272754.983432,69007112.2,0.25054,0.25491,0.2453,0.24856,XRP/USDT,24973
2021-01-06 23:00:00,12922200.024099,51636284.8,0.24854,0.25187,0.2479,0.25044,XRP/USDT,18945
2021-01-06 22:00:00,11652340.150258,46335274.2,0.25047,0.2553,0.24596,0.24742,XRP/USDT,21310
2021-01-06 21:00:00,14052476.762039,56917888.0,0.2474,0.25026,0.24415,0.24655,XRP/USDT,24186
2021-01-06 20:00:00,27345405.083816,112375389.4,0.24649,0.25071,0.23613,0.2476,XRP/USDT,53003
2021-01-06 19:00:00,18279415.669334,72582698.1,0.24765,0.25745,0.24607,0.24871,XRP/USDT,34761
2021-01-06 18:00:00,16938873.245815,68052889.3,0.24869,0.25394,0.24549,0.2458,XRP/USDT,30006
2021-01-06 17:00:00,11627444.932063,47812236.5,0.24574,0.24602,0.24,0.24073,XRP/USDT,21990
2021-01-06 16:00:00,22878758.706328,93117130.9,0.24081,0.25163,0.23837,0.24658,XRP/USDT,44712
2021-01-06 15:00:00,46029768.688577,184879692.6,0.24658,0.25688,0.243,0.24917,XRP/USDT,70341
2021-01-06 14:00:00,94336613.90503,371083893.0,0.24924,0.2745,0.23035,0.23159,XRP/USDT,119105
2021-01-06 13:00:00,15666951.24901,67759672.1,0.23162,0.23443,0.22903,0.23379,XRP/USDT,28152
2021-01-06 12:00:00,21248503.972213,92085006.7,0.23379,0.23486,0.22685,0.22752,XRP/USDT,33409
2021-01-06 11:00:00,16992216.179534,74034860.4,0.22751,0.23346,0.22697,0.22764,XRP/USDT,26122
2021-01-06 10:00:00,6750556.271952,29837397.6,0.22764,0.22768,0.22543,0.22583,XRP/USDT,11309
2021-01-06 09:00:00,7246417.504718,32104256.2,0.22584,0.22702,0.2244,0.22648,XRP/USDT,12917
2021-01-06 08:00:00,10425516.835861,45956963.1,0.22647,0.2292,0.22471,0.22704,XRP/USDT,17137
2021-01-06 07:00:00,10299319.375197,45288465.2,0.22705,0.22979,0.22561,0.22649,XRP/USDT,16364
2021-01-06 06:00:00,6518536.430479,28910709.7,0.2265,0.22662,0.22455,0.22524,XRP/USDT,11203
2021-01-06 05:00:00,6880407.249483,30445422.4,0.22525,0.2277,0.22443,0.22739,XRP/USDT,13720
2021-01-06 04:00:00,9916104.886461,43758657.7,0.22736,0.22925,0.22457,0.22486,XRP/USDT,19232
2021-01-06 03:00:00,6535272.608378,29089315.5,0.22488,0.22669,0.22262,0.22549,XRP/USDT,12225
2021-01-06 02:00:00,5645909.204771,25002410.3,0.22548,0.2269,0.22466,0.22565,XRP/USDT,12258
2021-01-06 01:00:00,9534018.934515,41949362.6,0.22564,0.23021,0.22464,0.22901,XRP/USDT,17101
2021-01-06 00:00:00,19433645.780061,85247099.1,0.229,0.2353,0.22139,0.22577,XRP/USDT,33317
2021-01-05 23:00:00,7205506.672224,31963512.9,0.22573,0.22685,0.22436,0.22649,XRP/USDT,11432
2021-01-05 22:00:00,6910651.248831,30662382.9,0.2265,0.22727,0.22315,0.22315,XRP/USDT,12222
2021-01-05 21:00:00,8124463.81794,36194385.4,0.22315,0.22698,0.22208,0.22506,XRP/USDT,13693
2021-01-05 20:00:00,10378102.420094,46059339.5,0.22508,0.22691,0.22334,0.22502,XRP/USDT,13175
2021-01-05 19:00:00,11760040.411269,52420686.1,0.22502,0.22678,0.2215,0.22517,XRP/USDT,18992
2021-01-05 18:00:00,10334519.922889,45680101.7,0.22514,0.2294,0.22402,0.22859,XRP/USDT,17682
2021-01-05 17:00:00,8799431.31291,38704864.2,0.22866,0.2293,0.2255,0.22614,XRP/USDT,14964
2021-01-05 16:00:00,13498908.132971,59478759.0,0.22608,0.22958,0.22312,0.2271,XRP/USDT,21942
2021-01-05 15:00:00,13263513.45357,58286117.0,0.2271,0.231,0.22454,0.23015,XRP/USDT,25939
2021-01-05 14:00:00,45927387.641116,205123755.9,0.23015,0.23215,0.21774,0.23135,XRP/USDT,83517
2021-01-05 13:00:00,11853351.009545,50287817.5,0.23127,0.23849,0.23,0.23533,XRP/USDT,18387
2021-01-05 12:00:00,9142799.467454,38683727.4,0.23531,0.23933,0.23405,0.23812,XRP/USDT,13591
2021-01-05 11:00:00,16509254.896701,69280919.2,0.23811,0.24269,0.2342,0.23439,XRP/USDT,21428
2021-01-05 10:00:00,8176308.240768,34984164.4,0.23445,0.23566,0.2323,0.23339,XRP/USDT,12414
2021-01-05 09:00:00,8334889.208125,35727560.8,0.2334,0.2356,0.23179,0.23185,XRP/USDT,12529
2021-01-05 08:00:00,5687813.093246,24629402.9,0.23186,0.23193,0.22973,0.22977,XRP/USDT,8418
2021-01-05 07:00:00,4898861.149027,21286934.0,0.22977,0.23126,0.22923,0.23046,XRP/USDT,7511
2021-01-05 06:00:00,7625459.288602,33203567.5,0.23045,0.23172,0.22695,0.22799,XRP/USDT,13553
2021-01-05 05:00:00,8605931.628433,37686170.7,0.22799,0.23041,0.22621,0.22782,XRP/USDT,14790
2021-01-05 04:00:00,9600271.798251,41968203.0,0.22782,0.23059,0.22501,0.22775,XRP/USDT,18289
2021-01-05 03:00:00,10990461.438959,47583399.8,0.22782,0.23439,0.22694,0.23317,XRP/USDT,20358
2021-01-05 02:00:00,9143257.361823,39189936.7,0.23313,0.23611,0.23106,0.236,XRP/USDT,16656
2021-01-05 01:00:00,10364753.840958,43959836.3,0.23597,0.23798,0.23368,0.23654,XRP/USDT,18921
2021-01-05 00:00:00,14517811.457005,61393532.3,0.23654,0.24,0.2325,0.23568,XRP/USDT,22642
2021-01-04 23:00:00,11118271.909335,47277160.1,0.23565,0.23781,0.23172,0.23516,XRP/USDT,19513
2021-01-04 22:00:00,5518130.173718,23742680.1,0.23505,0.23577,0.22983,0.23021,XRP/USDT,13396
2021-01-04 21:00:00,8180780.424877,35502513.3,0.23017,0.23288,0.2282,0.22991,XRP/USDT,16485
2021-01-04 20:00:00,7910630.356726,34273658.6,0.22988,0.23293,0.2295,0.23149,XRP/USDT,14909
2021-01-04 19:00:00,7304043.916058,31649453.0,0.23148,0.23249,0.22869,0.23128,XRP/USDT,13848
2021-01-04 18:00:00,7592069.38673,32784118.5,0.23119,0.23262,0.22992,0.23046,XRP/USDT,14084
2021-01-04 17:00:00,10173400.614123,44163194.2,0.23048,0.23371,0.22765,0.23209,XRP/USDT,18086
2021-01-04 16:00:00,18162551.838466,77791751.3,0.23207,0.24077,0.22852,0.23387,XRP/USDT,33255
2021-01-04 15:00:00,12232259.797024,52631676.8,0.23383,0.23499,0.2294,0.22984,XRP/USDT,22314
2021-01-04 14:00:00,10618287.885616,46183567.6,0.22976,0.23213,0.22762,0.22939,XRP/USDT,19863
2021-01-04 13:00:00,9984699.271778,43870011.9,0.22939,0.22939,0.2254,0.2283,XRP/USDT,17661
2021-01-04 12:00:00,11548339.498003,50226559.6,0.22834,0.2319,0.22798,0.23157,XRP/USDT,20444
2021-01-04 11:00:00,10899270.582124,47745293.0,0.23166,0.23185,0.22425,0.2279,XRP/USDT,21472
2021-01-04 10:00:00,22145905.894179,98263670.5,0.2279,0.23283,0.218,0.23092,XRP/USDT,42859
2021-01-04 09:00:00,22800770.867063,98975629.8,0.23083,0.23745,0.22258,0.23503,XRP/USDT,46628
2021-01-04 08:00:00,24832059.463883,104124192.5,0.23504,0.24531,0.22722,0.24001,XRP/USDT,48560
2021-01-04 07:00:00,39597619.756201,162219131.1,0.23995,0.25669,0.2325,0.25653,XRP/USDT,68357
2021-01-04 06:00:00,37653101.957272,153027415.7,0.25624,0.26091,0.23248,0.23365,XRP/USDT,56571
2021-01-04 05:00:00,15566311.52882,66016627.0,0.23365,0.23979,0.23298,0.23939,XRP/USDT,26310
2021-01-04 04:00:00,15724856.075905,66982981.7,0.23947,0.23998,0.23011,0.23259,XRP/USDT,27286
2021-01-04 03:00:00,10576671.155817,45749058.8,0.23255,0.23255,0.23019,0.23126,XRP/USDT,18487
2021-01-04 02:00:00,12596711.460817,54177167.9,0.23126,0.2355,0.23013,0.23206,XRP/USDT,22536
2021-01-04 01:00:00,12378196.559044,53955847.6,0.23205,0.23382,0.22638,0.22718,XRP/USDT,21795
2021-01-04 00:00:00,10572410.106782,46962749.8,0.22724,0.22836,0.2225,0.2254,XRP/USDT,16993
2021-01-03 23:00:00,11267840.151168,49772907.3,0.2254,0.22929,0.2231,0.2249,XRP/USDT,20250
2021-01-03 22:00:00,6227208.592837,27554064.8,0.22491,0.22819,0.22386,0.22802,XRP/USDT,12831
2021-01-03 21:00:00,7698826.991091,33846987.7,0.22803,0.2295,0.22476,0.22501,XRP/USDT,15179
2021-01-03 20:00:00,8945765.257166,39815890.4,0.225,0.22654,0.22282,0.22508,XRP/USDT,16368
2021-01-03 19:00:00,6764133.753148,30097336.2,0.22509,0.22635,0.22265,0.2253,XRP/USDT,13512
2021-01-03 18:00:00,16347468.70862,72253450.3,0.22533,0.2322,0.22082,0.23117,XRP/USDT,28593
2021-01-03 17:00:00,28012321.268798,120025182.6,0.2312,0.23852,0.2279,0.22808,XRP/USDT,52174
2021-01-03 16:00:00,30417286.513738,134465088.5,0.22807,0.2355,0.21913,0.221,XRP/USDT,50798
2021-01-03 15:00:00,13569733.087118,61561930.5,0.221,0.22328,0.2171,0.21975,XRP/USDT,21914
2021-01-03 14:00:00,13115870.642844,59232114.2,0.21975,0.22463,0.218,0.22112,XRP/USDT,22022
2021-01-03 13:00:00,10068168.023819,45369658.8,0.22111,0.22499,0.22,0.22329,XRP/USDT,19332
2021-01-03 12:00:00,9115651.514049,40968581.6,0.2233,0.22465,0.221,0.22105,XRP/USDT,17969
2021-01-03 11:00:00,16225780.365085,72915899.2,0.22102,0.22648,0.21847,0.21849,XRP/USDT,27273
2021-01-03 10:00:00,9092111.495358,41774861.6,0.21847,0.21925,0.216,0.21912,XRP/USDT,16466
2021-01-03 09:00:00,10751783.38998,48926847.0,0.21913,0.22215,0.21779,0.2181,XRP/USDT,18615
2021-01-03 08:00:00,7746714.121083,35469727.2,0.21809,0.21999,0.21693,0.21785,XRP/USDT,16155
2021-01-03 07:00:00,11059802.699617,50796547.0,0.21789,0.22063,0.215,0.22001,XRP/USDT,20692
2021-01-03 06:00:00,6906435.692392,31319295.8,0.22,0.22238,0.21862,0.221,XRP/USDT,13475
2021-01-03 05:00:00,8946924.137439,40349136.1,0.22099,0.2245,0.2195,0.22293,XRP/USDT,15575
2021-01-03 04:00:00,6307256.591488,28223693.4,0.22303,0.22523,0.2212,0.22136,XRP/USDT,11406
2021-01-03 03:00:00,5339040.522842,24095340.3,0.22133,0.22256,0.2207,0.22211,XRP/USDT,9477
2021-01-03 02:00:00,5362172.55255,24250618.0,0.22206,0.22349,0.21925,0.21935,XRP/USDT,10451
2021-01-03 01:00:00,6936725.919381,31541254.4,0.21934,0.22226,0.21788,0.21804,XRP/USDT,13509
2021-01-03 00:00:00,7334974.342853,33532551.5,0.21804,0.22118,0.21718,0.22064,XRP/USDT,12658
2021-01-02 23:00:00,6820768.801782,30975805.2,0.22064,0.2219,0.21855,0.22099,XRP/USDT,12386
2021-01-02 22:00:00,7151470.67347,32260685.5,0.22099,0.22423,0.22,0.22416,XRP/USDT,14129
2021-01-02 21:00:00,21366238.478118,96256726.5,0.22417,0.2292,0.21084,0.21775,XRP/USDT,43072
2021-01-02 20:00:00,15129698.940685,69050993.5,0.21743,0.22191,0.21632,0.22084,XRP/USDT,27831
2021-01-02 19:00:00,9917706.803571,44725952.7,0.22079,0.22398,0.22,0.22316,XRP/USDT,17257
2021-01-02 18:00:00,11181420.500191,50119367.6,0.22318,0.22535,0.22108,0.22321,XRP/USDT,20290
2021-01-02 17:00:00,17464770.67552,77601314.6,0.22326,0.2284,0.22062,0.22202,XRP/USDT,33635
2021-01-02 16:00:00,27945664.018921,126205704.7,0.22202,0.22881,0.215,0.22881,XRP/USDT,48526
2021-01-02 15:00:00,7307764.599505,31955647.8,0.22875,0.23,0.22725,0.22817,XRP/USDT,12840
2021-01-02 14:00:00,7927686.575389,34555782.3,0.22816,0.23091,0.22767,0.23062,XRP/USDT,13069
2021-01-02 13:00:00,13795844.868194,59991514.7,0.23069,0.23217,0.22787,0.23196,XRP/USDT,22292
2021-01-02 12:00:00,14398124.56078,62538584.0,0.23197,0.2335,0.22569,0.2276,XRP/USDT,23066
2021-01-02 11:00:00,5163075.043351,22720635.4,0.22761,0.22844,0.22569,0.22574,XRP/USDT,9407
2021-01-02 10:00:00,10038867.566271,44314186.3,0.22584,0.22852,0.22241,0.22273,XRP/USDT,16979
2021-01-02 09:00:00,16470279.161272,73160317.1,0.22281,0.23,0.2215,0.22789,XRP/USDT,27752
2021-01-02 08:00:00,15653642.706197,67969193.7,0.22792,0.23423,0.22651,0.23347,XRP/USDT,25579
2021-01-02 07:00:00,5880455.35435,25016736.9,0.23337,0.2364,0.2331,0.23383,XRP/USDT,10226
2021-01-02 06:00:00,5075766.117189,21678022.9,0.23385,0.23566,0.23251,0.23556,XRP/USDT,9402
2021-01-02 05:00:00,4620197.191888,19669033.0,0.23559,0.23615,0.23357,0.2348,XRP/USDT,8277
2021-01-02 04:00:00,5206730.108679,22286397.7,0.23482,0.23495,0.23234,0.23461,XRP/USDT,9759
2021-01-02 03:00:00,4124071.355931,17579256.3,0.23461,0.23526,0.23369,0.23374,XRP/USDT,6924
2021-01-02 02:00:00,6287746.897041,26667887.2,0.23367,0.23823,0.23344,0.23658,XRP/USDT,11934
2021-01-02 01:00:00,7913605.705115,33705190.1,0.23649,0.2375,0.2312,0.23231,XRP/USDT,15753
2021-01-02 00:00:00,10048741.374538,43024272.6,0.23229,0.23767,0.23078,0.2374,XRP/USDT,17002
2021-01-01 23:00:00,7297615.472646,30886810.5,0.23746,0.23986,0.23396,0.23783,XRP/USDT,13961
2021-01-01 22:00:00,4710865.981528,19778855.3,0.23783,0.2396,0.23698,0.2377,XRP/USDT,10589
2021-01-01 21:00:00,9178753.7857,38449391.0,0.23767,0.241,0.23657,0.23706,XRP/USDT,17717
2021-01-01 20:00:00,8602609.962891,36479865.1,0.23703,0.23798,0.23243,0.23382,XRP/USDT,16539
2021-01-01 19:00:00,12171933.10393,52110726.2,0.23371,0.23683,0.23,0.2347,XRP/USDT,29296
2021-01-01 18:00:00,21153225.956565,89993569.8,0.23471,0.241,0.22888,0.2368,XRP/USDT,43896
2021-01-01 17:00:00,30782292.120023,126818108.9,0.23681,0.25,0.23424,0.24662,XRP/USDT,56159
2021-01-01 16:00:00,22974725.182904,93929644.3,0.24663,0.2496,0.24,0.24289,XRP/USDT,43696
2021-01-01 15:00:00,17436911.737619,72727117.6,0.24282,0.2446,0.23654,0.23674,XRP/USDT,30866
2021-01-01 14:00:00,11028444.699597,46923851.9,0.23681,0.23787,0.2325,0.23428,XRP/USDT,17416
2021-01-01 13:00:00,8658974.433867,36855285.0,0.23425,0.23646,0.23318,0.23318,XRP/USDT,14453
2021-01-01 12:00:00,13697845.790413,58046499.5,0.2332,0.24024,0.23139,0.23736,XRP/USDT,24506
2021-01-01 11:00:00,14527690.961839,60938639.2,0.23732,0.24231,0.23526,0.23698,XRP/USDT,25907
2021-01-01 10:00:00,12187538.038649,51970059.8,0.23692,0.2392,0.2302,0.23263,XRP/USDT,22317
2021-01-01 09:00:00,13998241.252988,60071806.0,0.23259,0.23781,0.22851,0.22878,XRP/USDT,25798
2021-01-01 08:00:00,11600035.74783,50737349.1,0.22874,0.23195,0.22577,0.22971,XRP/USDT,22876
2021-01-01 07:00:00,17306827.724699,75509666.3,0.22976,0.2343,0.22564,0.23421,XRP/USDT,30512
2021-01-01 06:00:00,13886421.430015,59163886.6,0.23428,0.23903,0.23037,0.23819,XRP/USDT,24093
2021-01-01 05:00:00,17626214.40653,73967814.5,0.23819,0.24187,0.2347,0.23891,XRP/USDT,33767
2021-01-01 04:00:00,48750001.936853,202261688.6,0.23898,0.25,0.2264,0.2273,XRP/USDT,85810
2021-01-01 03:00:00,8244463.156155,36455710.5,0.2273,0.22901,0.22339,0.2237,XRP/USDT,15609
2021-01-01 02:00:00,5396238.432617,24103267.5,0.22361,0.22495,0.223,0.22382,XRP/USDT,11014
2021-01-01 01:00:00,11329764.577996,50498851.0,0.22382,0.22695,0.22112,0.2216,XRP/USDT,20059
2021-01-01 00:00:00,9182730.727607,41811263.2,0.22162,0.22235,0.216,0.21953,XRP/USDT,15775
2020-12-31 23:00:00,10304257.030559,46548213.9,0.21959,0.22562,0.2174,0.22376,XRP/USDT,18674
2020-12-31 22:00:00,10976111.826878,49025455.0,0.2238,0.22863,0.22069,0.22447,XRP/USDT,19740
2020-12-31 21:00:00,14674650.759951,65416353.1,0.22448,0.227,0.22099,0.22109,XRP/USDT,25513
2020-12-31 20:00:00,12500528.453319,56171516.7,0.22109,0.22495,0.21911,0.21911,XRP/USDT,23212
2020-12-31 19:00:00,9399431.434887,42667362.3,0.2191,0.22292,0.21791,0.21821,XRP/USDT,18113
2020-12-31 18:00:00,6763959.477556,31019046.0,0.21825,0.22,0.2161,0.2182,XRP/USDT,14385
2020-12-31 17:00:00,11492872.450458,52648183.5,0.21814,0.22121,0.21486,0.2163,XRP/USDT,23170
2020-12-31 16:00:00,16259016.170051,74766741.3,0.21631,0.22248,0.21377,0.21539,XRP/USDT,32179
2020-12-31 15:00:00,12268036.08758,56735732.1,0.21538,0.2199,0.21328,0.21379,XRP/USDT,23594
2020-12-31 14:00:00,10622460.541702,49841361.0,0.21388,0.21598,0.21001,0.21459,XRP/USDT,21921
2020-12-31 13:00:00,16376232.578049,77062022.2,0.21463,0.21538,0.20797,0.21481,XRP/USDT,35153
2020-12-31 12:00:00,19922864.500542,90896684.1,0.21488,0.22435,0.21111,0.22061,XRP/USDT,32827
2020-12-31 11:00:00,12471074.702098,56343473.8,0.22075,0.22427,0.21858,0.22312,XRP/USDT,24634
2020-12-31 10:00:00,25852729.225902,115811185.8,0.22316,0.22949,0.21602,0.21608,XRP/USDT,49468
2020-12-31 09:00:00,8590868.071456,39926265.0,0.21605,0.21675,0.2133,0.2155,XRP/USDT,14829
2020-12-31 08:00:00,11190611.703267,51628089.9,0.21549,0.21981,0.21478,0.21712,XRP/USDT,20650
2020-12-31 07:00:00,12367504.113315,56993970.1,0.21711,0.22,0.21288,0.21288,XRP/USDT,22714
2020-12-31 06:00:00,6611629.921703,31044235.1,0.21289,0.21477,0.21011,0.21126,XRP/USDT,14144
2020-12-31 05:00:00,11817538.221679,55299483.4,0.21128,0.21599,0.21052,0.21501,XRP/USDT,19435
2020-12-31 04:00:00,9423316.241882,43913297.1,0.21501,0.21767,0.21178,0.21474,XRP/USDT,19166
2020-12-31 03:00:00,11475710.149115,53321223.4,0.21469,0.21787,0.21321,0.21787,XRP/USDT,20626
2020-12-31 02:00:00,15201551.359,70649971.2,0.21783,0.21926,0.21078,0.21168,XRP/USDT,28251
2020-12-31 01:00:00,15019706.310745,72002968.3,0.21162,0.21285,0.20521,0.21077,XRP/USDT,28378
2020-12-31 00:00:00,11022438.67115,52144055.6,0.21082,0.21542,0.20745,0.21133,XRP/USDT,19398
2020-12-30 23:00:00,13765149.171168,65101452.2,0.21138,0.21647,0.20805,0.21394,XRP/USDT,25071
2020-12-30 22:00:00,18404753.521183,85741256.0,0.214,0.2205,0.20797,0.20882,XRP/USDT,31379
2020-12-30 21:00:00,14881369.417465,71521307.0,0.20883,0.2111,0.20488,0.20868,XRP/USDT,29517
2020-12-30 20:00:00,38739302.027998,189400752.4,0.20864,0.21487,0.1995,0.21426,XRP/USDT,79188
2020-12-30 19:00:00,19962045.591245,93954968.8,0.21422,0.217,0.20816,0.21623,XRP/USDT,33216
2020-12-30 18:00:00,17572131.613488,81644379.9,0.21625,0.221,0.21078,0.21981,XRP/USDT,29044
2020-12-30 17:00:00,21491464.75891,97938374.6,0.2198,0.22542,0.21457,0.22281,XRP/USDT,43175
2020-12-30 16:00:00,34680558.526753,153230925.3,0.2228,0.23665,0.22032,0.23112,XRP/USDT,63036
2020-12-30 15:00:00,30480574.99859,133317935.2,0.23115,0.23463,0.2226,0.22515,XRP/USDT,58380
2020-12-30 14:00:00,30253068.337672,135336719.4,0.22516,0.231,0.21474,0.21502,XRP/USDT,54164
2020-12-30 13:00:00,16362995.300309,75617914.1,0.21497,0.21989,0.21253,0.21459,XRP/USDT,28627
2020-12-30 12:00:00,17989014.833384,84731621.3,0.21463,0.21684,0.20824,0.21534,XRP/USDT,33734
2020-12-30 11:00:00,19705983.828345,91810652.0,0.21536,0.21914,0.21135,0.21896,XRP/USDT,40141
2020-12-30 10:00:00,27434358.968598,127334100.4,0.21914,0.22387,0.20626,0.2103,XRP/USDT,53884
2020-12-30 09:00:00,23702947.604346,113207062.7,0.21032,0.2149,0.2025,0.20586,XRP/USDT,50167
2020-12-30 08:00:00,17531319.888116,85741737.8,0.20583,0.2085,0.20069,0.20186,XRP/USDT,35817
2020-12-30 07:00:00,14368556.646479,71372719.6,0.20186,0.20439,0.19851,0.20306,XRP/USDT,32041
2020-12-30 06:00:00,23870264.414506,117025722.6,0.20302,0.209,0.19873,0.2063,XRP/USDT,53882
2020-12-30 05:00:00,24621847.100147,119868726.0,0.20622,0.21502,0.19663,0.19825,XRP/USDT,51549
2020-12-30 04:00:00,18300916.073019,92662568.7,0.19823,0.20291,0.193,0.20082,XRP/USDT,36270
2020-12-30 03:00:00,18185400.090843,90139056.1,0.20084,0.20516,0.19701,0.20092,XRP/USDT,39281
2020-12-30 02:00:00,46346676.108275,231139951.5,0.20086,0.21616,0.19186,0.21451,XRP/USDT,89329
2020-12-30 01:00:00,17059189.007415,78218645.4,0.21447,0.22351,0.21344,0.22128,XRP/USDT,31935
2020-12-30 00:00:00,20087852.431321,92578490.1,0.22135,0.22261,0.2128,0.22142,XRP/USDT,36328
2020-12-29 23:00:00,25234379.294417,116144423.1,0.22142,0.2245,0.21165,0.218,XRP/USDT,48849
2020-12-29 22:00:00,24204112.036886,108313453.9,0.2179,0.23,0.21554,0.2179,XRP/USDT,47091
2020-12-29 21:00:00,28616906.328398,132583185.0,0.21783,0.22221,0.211,0.21524,XRP/USDT,53164
2020-12-29 20:00:00,64982194.951564,300861795.4,0.21524,0.22894,0.205,0.22143,XRP/USDT,102119
2020-12-29 19:00:00,63500767.368023,266781543.9,0.22154,0.25167,0.21965,0.23662,XRP/USDT,97243
2020-12-29 18:00:00,88050339.400073,376688430.7,0.23659,0.248,0.22224,0.23184,XRP/USDT,126459
2020-12-29 17:00:00,117728660.991073,546629269.0,0.23191,0.246,0.17955,0.18153,XRP/USDT,182126
2020-12-29 16:00:00,45156111.884555,250405528.8,0.18154,0.1895,0.17351,0.17925,XRP/USDT,91184
2020-12-29 15:00:00,41473513.976795,223224230.0,0.1792,0.198,0.1781,0.19627,XRP/USDT,88866
2020-12-29 14:00:00,18245494.060818,92399115.1,0.19629,0.2,0.19354,0.19857,XRP/USDT,43302
2020-12-29 13:00:00,21097491.240964,106068315.3,0.1986,0.20206,0.19567,0.19784,XRP/USDT,54004
2020-12-29 12:00:00,25372588.46486,126604803.6,0.19785,0.205,0.19486,0.20017,XRP/USDT,62801
2020-12-29 11:00:00,62919752.302131,314095085.9,0.20007,0.21521,0.1888,0.21111,XRP/USDT,122650
2020-12-29 10:00:00,21321861.790548,98502092.3,0.21114,0.22229,0.20933,0.21793,XRP/USDT,47308
2020-12-29 09:00:00,29013764.547556,132339394.5,0.21803,0.22616,0.21501,0.226,XRP/USDT,68081
2020-12-29 08:00:00,13079669.248063,57711113.4,0.226,0.22911,0.22461,0.22691,XRP/USDT,27131
2020-12-29 07:00:00,14670306.239553,64640113.6,0.22696,0.23096,0.22397,0.2282,XRP/USDT,29070
2020-12-29 06:00:00,19625798.533076,84895890.7,0.22814,0.23499,0.22777,0.22978,XRP/USDT,34435
2020-12-29 05:00:00,17020957.158304,74989118.3,0.22978,0.23099,0.22236,0.22725,XRP/USDT,36782
2020-12-29 04:00:00,25458032.883476,112847480.9,0.22723,0.232,0.22,0.22065,XRP/USDT,56899
2020-12-29 03:00:00,30634758.788115,135301434.6,0.22066,0.23233,0.22055,0.23232,XRP/USDT,86733
2020-12-29 02:00:00,25106176.025681,106207288.0,0.23232,0.24267,0.2281,0.23005,XRP/USDT,61289
2020-12-29 01:00:00,39170372.522689,171826276.4,0.23005,0.23479,0.22,0.22373,XRP/USDT,81775
2020-12-29 00:00:00,50957365.378865,215516926.8,0.22373,0.24888,0.223,0.24832,XRP/USDT,86025
2020-12-28 23:00:00,58464802.389596,238077730.9,0.24845,0.25825,0.2341,0.24922,XRP/USDT,104762
2020-12-28 22:00:00,73262166.929504,287100981.3,0.24922,0.283,0.238,0.27856,XRP/USDT,113411
2020-12-28 21:00:00,8755378.348611,31205502.0,0.27859,0.28249,0.27818,0.2814,XRP/USDT,11808
2020-12-28 20:00:00,13559703.734975,48188595.0,0.28144,0.28579,0.27766,0.28536,XRP/USDT,18969
2020-12-28 19:00:00,13136132.546264,46134555.5,0.28532,0.28785,0.28119,0.28136,XRP/USDT,32558
2020-12-28 18:00:00,24139981.994258,85003260.8,0.28137,0.29285,0.275,0.28856,XRP/USDT,40151
2020-12-28 17:00:00,7205886.294959,24984562.4,0.28855,0.29034,0.28627,0.28848,XRP/USDT,11062
2020-12-28 16:00:00,15650443.588242,54285805.7,0.28849,0.2913,0.28558,0.28898,XRP/USDT,20720
2020-12-28 15:00:00,12251894.378549,42193234.0,0.28898,0.29427,0.28665,0.29348,XRP/USDT,17530
2020-12-28 14:00:00,9955503.40907,33791390.2,0.29346,0.29824,0.29101,0.29574,XRP/USDT,13961
2020-12-28 13:00:00,11897251.582758,40416338.0,0.29572,0.298,0.29016,0.29442,XRP/USDT,17007
2020-12-28 12:00:00,13010112.521852,44111078.8,0.29446,0.29841,0.29205,0.29734,XRP/USDT,18653
2020-12-28 11:00:00,16692974.930673,56049707.2,0.29734,0.30245,0.29176,0.29967,XRP/USDT,25765
2020-12-28 10:00:00,44923230.193528,149449655.6,0.29967,0.31,0.28935,0.29213,XRP/USDT,60628
2020-12-28 09:00:00,20740204.519638,70713970.1,0.29218,0.3,0.28537,0.28749,XRP/USDT,28835
2020-12-28 08:00:00,12939095.738802,45443935.5,0.28746,0.2883,0.28048,0.28523,XRP/USDT,17951
2020-12-28 07:00:00,12024636.062235,42324223.1,0.28515,0.287,0.28138,0.28151,XRP/USDT,15141
2020-12-28 06:00:00,6975604.092246,24862564.8,0.28157,0.28284,0.27838,0.28193,XRP/USDT,9657
2020-12-28 05:00:00,5639682.019365,19985157.3,0.28186,0.2833,0.28076,0.28102,XRP/USDT,8988
2020-12-28 04:00:00,7404637.291903,26265771.0,0.2809,0.28384,0.28011,0.28243,XRP/USDT,10599
2020-12-28 03:00:00,7321881.088902,25958077.4,0.2824,0.28429,0.27952,0.28209,XRP/USDT,12063
