time,base_volume,quote_volume,close,high,low,open,symbol,tradecount
2021-05-04 09:00:00,47158.25284,157885899.1180634,3336.85,3373.92,3303.92,3304.07,ETH/USDT,114155.0
2021-05-04 08:00:00,56987.4397,188404741.122596,3304.07,3343.3,3276.7,3314.0,ETH/USDT,125964.0
2021-05-04 07:00:00,41232.46989,137985438.4929869,3313.63,3381.34,3310.06,3352.45,ETH/USDT,108414.0
2021-05-04 06:00:00,41586.71123,140318688.5313833,3352.45,3403.99,3339.15,3379.02,ETH/USDT,80621.0
2021-05-04 05:00:00,45621.23811,153563284.6268113,3379.37,3400.0,3334.46,3348.26,ETH/USDT,144117.0
2021-05-04 04:00:00,54530.52757,179858907.2324039,3348.26,3353.61,3219.1,3232.4,ETH/USDT,121939.0
2021-05-04 03:00:00,54453.83731,176154175.9694597,3232.25,3267.03,3180.61,3225.57,ETH/USDT,115941.0
2021-05-04 02:00:00,60811.27277,197818777.502541,3225.57,3304.48,3216.81,3282.13,ETH/USDT,99507.0
2021-05-04 01:00:00,74369.05572,245045048.23471832,3282.13,3329.97,3249.51,3260.74,ETH/USDT,143769.0
2021-05-04 00:00:00,179582.21469,600625762.7707801,3260.06,3450.0,3210.0,3431.04,ETH/USDT,308536.0
2021-05-03 23:00:00,85546.75056,292434938.8953496,3431.04,3454.0,3366.56,3383.06,ETH/USDT,173872.0
2021-05-03 22:00:00,74196.56778,250163264.016247,3383.06,3399.0,3331.01,3331.01,ETH/USDT,143036.0
2021-05-03 21:00:00,37998.52854,125198592.2534485,3331.01,3333.0,3268.18,3283.65,ETH/USDT,79486.0
2021-05-03 20:00:00,50317.79767,165025856.9075745,3284.26,3305.73,3245.56,3301.64,ETH/USDT,85836.0
2021-05-03 19:00:00,66935.15702,220502215.77266833,3301.27,3331.07,3256.87,3331.07,ETH/USDT,118359.0
2021-05-03 18:00:00,75261.65603,249124409.5246644,3331.08,3338.0,3273.33,3284.33,ETH/USDT,139023.0
2021-05-03 17:00:00,73696.95638,241454902.62547553,3284.33,3300.0,3246.58,3254.82,ETH/USDT,140462.0
2021-05-03 16:00:00,88039.20055,283121521.9808745,3254.83,3269.0,3150.89,3163.65,ETH/USDT,149632.0
2021-05-03 15:00:00,55175.17334,174883407.6812484,3163.66,3194.15,3147.49,3161.56,ETH/USDT,91993.0
2021-05-03 14:00:00,49380.98315,155162990.1837402,3161.56,3178.93,3104.0,3107.01,ETH/USDT,110396.0
2021-05-03 13:00:00,63312.72355,197239597.03005552,3107.02,3150.0,3085.06,3144.58,ETH/USDT,123502.0
2021-05-03 12:00:00,34924.03778,109654237.0489378,3144.59,3162.82,3111.89,3151.95,ETH/USDT,63787.0
2021-05-03 11:00:00,39024.48467,123531649.4742078,3151.95,3178.86,3148.58,3148.74,ETH/USDT,67421.0
2021-05-03 10:00:00,47584.18334,149827010.1441431,3148.81,3168.55,3125.39,3165.73,ETH/USDT,75847.0
2021-05-03 09:00:00,62164.1943,196948769.26258048,3165.73,3190.0,3141.12,3184.06,ETH/USDT,96873.0
2021-05-03 08:00:00,81518.47577,258819941.2579296,3184.07,3204.04,3132.11,3146.95,ETH/USDT,167579.0
2021-05-03 07:00:00,61149.45074,191155835.04393393,3146.95,3147.0,3081.5,3088.71,ETH/USDT,107635.0
2021-05-03 06:00:00,32939.85657,101863307.1734808,3088.7,3104.99,3080.81,3102.29,ETH/USDT,61231.0
2021-05-03 05:00:00,45867.32802,141511116.5787534,3102.29,3109.87,3049.32,3051.99,ETH/USDT,104420.0
2021-05-03 04:00:00,29021.14864,88554346.7742441,3052.0,3060.0,3036.53,3054.34,ETH/USDT,68160.0
2021-05-03 03:00:00,45941.13852,139926477.8468403,3054.33,3059.4,3020.46,3030.75,ETH/USDT,69622.0
2021-05-03 02:00:00,33955.62831,102659032.059157,3030.73,3036.0,3008.52,3020.64,ETH/USDT,52904.0
2021-05-03 01:00:00,57729.16373,173504681.9800873,3020.64,3028.5,2988.0,2994.06,ETH/USDT,117221.0
2021-05-03 00:00:00,37407.47784,111518378.8995093,2994.06,2994.46,2949.32,2949.33,ETH/USDT,94449.0
2021-05-02 23:00:00,14614.28852,43086822.4050395,2949.56,2954.26,2935.26,2946.53,ETH/USDT,23056.0
2021-05-02 22:00:00,28036.77907,82844360.3643508,2946.57,2981.68,2928.34,2972.77,ETH/USDT,45092.0
2021-05-02 21:00:00,20962.7391,62377864.3870778,2972.77,2985.0,2964.32,2969.19,ETH/USDT,40239.0
2021-05-02 20:00:00,16324.68061,48408094.3687332,2969.18,2971.85,2953.29,2963.57,ETH/USDT,56382.0
2021-05-02 19:00:00,23697.78978,70338920.0588828,2963.56,2976.87,2958.29,2966.54,ETH/USDT,43388.0
2021-05-02 18:00:00,29148.50833,85982349.779611,2966.55,2969.0,2930.06,2933.17,ETH/USDT,81556.0
2021-05-02 17:00:00,12972.737,37990942.9666801,2933.16,2935.09,2920.0,2923.72,ETH/USDT,22420.0
2021-05-02 16:00:00,19746.99139,57883904.4241219,2923.72,2942.76,2920.0,2929.14,ETH/USDT,34236.0
2021-05-02 15:00:00,22380.71849,65415900.0107864,2929.15,2937.47,2910.0,2918.99,ETH/USDT,44553.0
2021-05-02 14:00:00,14854.298,43354556.04426,2919.0,2925.94,2910.62,2914.46,ETH/USDT,24495.0
2021-05-02 13:00:00,27362.69656,79752717.5457121,2914.46,2929.9,2901.78,2924.93,ETH/USDT,34182.0
2021-05-02 12:00:00,19901.5477,58252431.6764198,2924.94,2940.09,2919.77,2936.03,ETH/USDT,34071.0
2021-05-02 11:00:00,21702.71762,63372188.2428258,2936.25,2936.74,2904.37,2925.19,ETH/USDT,34262.0
2021-05-02 10:00:00,33898.02059,98692134.5014566,2925.24,2926.21,2892.72,2899.42,ETH/USDT,81377.0
2021-05-02 09:00:00,26002.08856,74903617.2542937,2899.42,2901.0,2867.42,2878.56,ETH/USDT,60552.0
2021-05-02 08:00:00,34716.3819,99796475.0918544,2878.54,2897.68,2852.26,2892.9,ETH/USDT,73534.0
2021-05-02 07:00:00,30315.651,87664307.458187,2892.9,2915.55,2872.52,2910.6,ETH/USDT,57059.0
2021-05-02 06:00:00,15378.89797,44842311.6859887,2910.6,2926.0,2905.42,2914.64,ETH/USDT,24618.0
2021-05-02 05:00:00,18102.68772,52757136.5687648,2914.85,2925.75,2901.8,2925.05,ETH/USDT,62046.0
2021-05-02 04:00:00,41676.88221,120892756.2719812,2925.42,2927.07,2871.5,2901.84,ETH/USDT,93996.0
2021-05-02 03:00:00,39337.73195,114817923.7280744,2901.51,2952.82,2891.86,2949.7,ETH/USDT,55255.0
2021-05-02 02:00:00,17364.60399,51203989.6969755,2949.43,2954.7,2938.03,2940.1,ETH/USDT,29376.0
2021-05-02 01:00:00,18080.97232,53049327.6781462,2940.09,2944.15,2922.0,2932.01,ETH/USDT,33669.0
2021-05-02 00:00:00,25402.13412,74629850.034477,2932.02,2952.78,2925.6,2944.83,ETH/USDT,42866.0
2021-05-01 23:00:00,22386.11996,65922380.4379357,2944.77,2953.35,2932.14,2938.3,ETH/USDT,53690.0
2021-05-01 22:00:00,24606.13852,72182444.7693738,2938.55,2946.0,2908.33,2922.29,ETH/USDT,39467.0
2021-05-01 21:00:00,25719.32885,75314362.6680708,2922.29,2948.71,2911.67,2947.26,ETH/USDT,51719.0
2021-05-01 20:00:00,27384.00303,80494569.087044,2947.37,2954.28,2923.56,2925.49,ETH/USDT,65570.0
2021-05-01 19:00:00,28257.77483,82651092.8188452,2925.49,2940.23,2898.01,2940.03,ETH/USDT,45870.0
2021-05-01 18:00:00,31447.50925,92210049.7830748,2940.04,2943.69,2916.01,2933.17,ETH/USDT,57044.0
2021-05-01 17:00:00,49460.78786,144487806.98235,2933.17,2938.77,2897.85,2897.98,ETH/USDT,90423.0
2021-05-01 16:00:00,43251.24574,124813929.1176528,2897.99,2900.0,2866.07,2866.37,ETH/USDT,76745.0
2021-05-01 15:00:00,24797.72778,70720924.386137,2866.37,2867.0,2838.86,2854.23,ETH/USDT,92896.0
2021-05-01 14:00:00,26163.79426,74865500.7597738,2854.23,2877.98,2850.18,2871.93,ETH/USDT,59165.0
2021-05-01 13:00:00,27158.39602,77916938.2946456,2872.19,2877.97,2854.0,2869.77,ETH/USDT,40984.0
2021-05-01 12:00:00,27581.20212,79221948.246038,2869.78,2880.83,2855.27,2857.75,ETH/USDT,93668.0
2021-05-01 11:00:00,18291.03758,52234031.757636,2857.6,2860.94,2844.07,2844.08,ETH/USDT,67388.0
2021-05-01 10:00:00,16194.90673,45920305.6337484,2844.23,2844.87,2823.38,2833.12,ETH/USDT,53264.0
2021-05-01 09:00:00,32038.71222,90596098.370997,2833.12,2843.47,2805.24,2830.06,ETH/USDT,50701.0
2021-05-01 08:00:00,28794.45069,82114415.6056991,2830.05,2867.86,2829.26,2858.77,ETH/USDT,42893.0
2021-05-01 07:00:00,20854.85155,59495557.419236,2858.74,2865.0,2843.94,2854.68,ETH/USDT,33109.0
2021-05-01 06:00:00,20310.02753,57985506.1346602,2854.63,2867.76,2839.72,2850.31,ETH/USDT,33779.0
2021-05-01 05:00:00,29735.79628,84938728.6744228,2850.31,2870.0,2837.06,2843.52,ETH/USDT,53213.0
2021-05-01 04:00:00,21454.33456,60928802.5617378,2843.6,2845.02,2831.7,2838.94,ETH/USDT,29256.0
2021-05-01 03:00:00,26534.41701,75274053.4485466,2839.01,2848.24,2821.55,2824.2,ETH/USDT,39014.0
2021-05-01 02:00:00,57952.3609,163636869.8274406,2824.27,2840.0,2791.43,2797.0,ETH/USDT,155051.0
2021-05-01 01:00:00,28924.96807,80158778.3895116,2797.0,2797.0,2751.72,2768.75,ETH/USDT,69540.0
2021-05-01 00:00:00,30960.18607,85748092.8906271,2768.75,2778.82,2743.41,2772.42,ETH/USDT,42945.0
2021-04-30 23:00:00,19805.43756,54693543.0016332,2772.42,2774.99,2743.28,2745.36,ETH/USDT,46379.0
2021-04-30 22:00:00,17422.17343,47888400.7184196,2745.44,2755.86,2738.0,2753.78,ETH/USDT,41918.0
2021-04-30 21:00:00,14035.0622,38664727.427208,2753.48,2765.17,2744.0,2761.67,ETH/USDT,69190.0
2021-04-30 20:00:00,22423.16426,62046259.3606083,2761.67,2784.49,2751.03,2783.87,ETH/USDT,74142.0
2021-04-30 19:00:00,19352.69409,53775529.0705016,2783.86,2785.0,2772.16,2776.0,ETH/USDT,47305.0
2021-04-30 18:00:00,20997.4787,58025190.6170382,2775.99,2777.62,2754.18,2757.61,ETH/USDT,29535.0
2021-04-30 17:00:00,24759.5217,68416192.3151384,2757.54,2772.84,2750.42,2772.01,ETH/USDT,33778.0
2021-04-30 16:00:00,42766.64039,117687252.546523,2772.01,2774.62,2731.67,2736.47,ETH/USDT,56570.0
2021-04-30 15:00:00,44084.71349,120874768.8478172,2736.46,2754.02,2734.0,2737.32,ETH/USDT,108878.0
2021-04-30 14:00:00,50270.43851,138284957.6940918,2737.51,2767.0,2726.07,2733.83,ETH/USDT,113673.0
2021-04-30 13:00:00,49982.44602,136819735.1064967,2733.83,2752.68,2723.09,2748.34,ETH/USDT,90676.0
2021-04-30 12:00:00,31740.9323,87189274.1894337,2748.34,2755.8,2733.09,2739.05,ETH/USDT,69087.0
2021-04-30 11:00:00,34634.93528,95214618.6529816,2739.02,2766.05,2730.11,2759.38,ETH/USDT,73019.0
2021-04-30 10:00:00,29260.44516,81155193.6841181,2759.18,2784.0,2755.25,2773.35,ETH/USDT,80520.0
2021-04-30 09:00:00,32205.28572,89801589.5494842,2773.35,2798.3,2773.35,2780.74,ETH/USDT,45862.0
2021-04-30 08:00:00,26898.53022,74667349.9472792,2780.75,2792.0,2759.42,2774.48,ETH/USDT,40828.0
2021-04-30 07:00:00,31089.38002,86423372.5577548,2774.48,2792.0,2771.51,2787.49,ETH/USDT,54383.0
2021-04-30 06:00:00,33141.10293,92047845.8601107,2787.82,2788.47,2761.75,2772.16,ETH/USDT,42584.0
2021-04-30 05:00:00,32823.97226,90744247.9755021,2772.18,2775.09,2754.39,2765.95,ETH/USDT,47169.0
2021-04-30 04:00:00,23303.27573,64157362.1657318,2765.95,2765.95,2740.4,2743.41,ETH/USDT,33615.0
2021-04-30 03:00:00,19026.69829,52121660.1017046,2743.41,2747.14,2728.67,2738.47,ETH/USDT,40733.0
2021-04-30 02:00:00,15402.4092,42168266.3929987,2738.47,2747.88,2726.31,2745.48,ETH/USDT,38681.0
2021-04-30 01:00:00,23423.30483,64176055.1311861,2745.49,2753.42,2725.93,2735.59,ETH/USDT,52427.0
2021-04-30 00:00:00,36489.16253,100254308.1857609,2735.39,2769.17,2727.43,2757.04,ETH/USDT,51569.0
2021-04-29 23:00:00,28566.22706,78857482.0763432,2757.04,2773.68,2748.99,2762.44,ETH/USDT,38594.0
2021-04-29 22:00:00,22700.57782,62490706.7990334,2762.44,2768.0,2732.51,2741.11,ETH/USDT,38321.0
2021-04-29 21:00:00,15184.65061,41267501.8533368,2741.12,2741.32,2698.0,2708.41,ETH/USDT,28729.0
2021-04-29 20:00:00,44364.65874,119961890.5644252,2708.41,2730.0,2681.0,2725.96,ETH/USDT,58968.0
2021-04-29 19:00:00,23182.15637,63269816.0616835,2725.95,2737.93,2716.76,2735.65,ETH/USDT,45140.0
2021-04-29 18:00:00,48620.75666,131977763.1145236,2735.25,2739.71,2697.63,2730.93,ETH/USDT,93182.0
2021-04-29 17:00:00,51227.19027,139931898.5284907,2730.71,2749.92,2712.0,2725.0,ETH/USDT,98448.0
2021-04-29 16:00:00,58235.80844,160394371.7038884,2725.01,2787.37,2724.0,2777.3,ETH/USDT,71430.0
2021-04-29 15:00:00,44774.64379,124494902.8903189,2777.39,2794.0,2758.03,2764.3,ETH/USDT,58593.0
2021-04-29 14:00:00,38595.85935,106633047.6663141,2764.16,2777.39,2740.15,2746.0,ETH/USDT,52349.0
2021-04-29 13:00:00,53417.41851,147931882.157452,2746.01,2790.54,2742.54,2786.58,ETH/USDT,68720.0
2021-04-29 12:00:00,50087.02436,139519074.7933994,2786.57,2798.0,2755.59,2762.22,ETH/USDT,70425.0
2021-04-29 11:00:00,25125.26709,69444209.2002129,2762.22,2773.72,2752.57,2772.7,ETH/USDT,77093.0
2021-04-29 10:00:00,31590.29545,87332405.2481036,2772.7,2773.0,2754.5,2761.69,ETH/USDT,61583.0
2021-04-29 09:00:00,57048.01968,157137472.4643705,2761.69,2774.0,2705.0,2716.36,ETH/USDT,78721.0
2021-04-29 08:00:00,24283.32677,65992724.9867464,2716.35,2732.0,2705.76,2730.63,ETH/USDT,35558.0
2021-04-29 07:00:00,20396.7789,55668170.7483614,2730.63,2738.0,2722.23,2734.61,ETH/USDT,31826.0
2021-04-29 06:00:00,33028.08428,90019265.7841595,2734.39,2737.0,2710.2,2718.18,ETH/USDT,71773.0
2021-04-29 05:00:00,26540.05338,71801589.7467777,2718.18,2722.0,2675.04,2679.12,ETH/USDT,36228.0
2021-04-29 04:00:00,47169.31705,126609707.7156128,2679.12,2696.27,2668.0,2694.39,ETH/USDT,52491.0
2021-04-29 03:00:00,32390.85071,87472295.8985143,2694.15,2723.48,2682.07,2719.94,ETH/USDT,78780.0
2021-04-29 02:00:00,21813.39909,59280661.3467719,2719.82,2737.72,2704.56,2722.22,ETH/USDT,31548.0
2021-04-29 01:00:00,31393.81571,85160836.784995,2722.22,2727.98,2693.87,2724.9,ETH/USDT,45811.0
2021-04-29 00:00:00,34153.8306,93483831.1209655,2724.84,2756.41,2716.6,2748.23,ETH/USDT,55427.0
2021-04-28 23:00:00,25466.10566,69590845.6246547,2748.24,2751.12,2706.21,2712.2,ETH/USDT,43097.0
2021-04-28 22:00:00,29308.14064,79954615.0779768,2711.64,2760.0,2703.02,2755.66,ETH/USDT,52873.0
2021-04-28 21:00:00,36716.85901,100202218.6837156,2755.67,2760.0,2691.54,2704.46,ETH/USDT,69506.0
2021-04-28 20:00:00,80337.41147,217698061.7297068,2704.29,2749.0,2665.55,2737.49,ETH/USDT,116441.0
2021-04-28 19:00:00,33447.87355,91291248.5280305,2737.97,2744.0,2712.26,2724.21,ETH/USDT,47909.0
2021-04-28 18:00:00,28854.70694,78604896.0131128,2724.2,2737.88,2707.0,2712.85,ETH/USDT,50355.0
2021-04-28 17:00:00,28369.53723,77078243.7717451,2712.84,2730.0,2700.18,2716.53,ETH/USDT,68016.0
2021-04-28 16:00:00,36487.31243,98559872.4159754,2716.62,2726.89,2667.55,2681.02,ETH/USDT,115561.0
2021-04-28 15:00:00,50000.50977,134084885.6021595,2681.02,2717.53,2658.04,2707.71,ETH/USDT,92787.0
2021-04-28 14:00:00,39238.64521,106412562.1129459,2707.95,2727.41,2695.02,2705.25,ETH/USDT,73562.0
2021-04-28 13:00:00,62441.81515,168040340.8646281,2705.24,2727.24,2668.77,2723.56,ETH/USDT,75122.0
2021-04-28 12:00:00,61586.64487,167232573.5220207,2723.41,2734.96,2681.36,2692.05,ETH/USDT,88779.0
2021-04-28 11:00:00,74617.21497,199965122.44974753,2692.04,2709.43,2634.49,2635.26,ETH/USDT,125300.0
2021-04-28 10:00:00,25899.12228,67922998.4967025,2635.25,2639.59,2592.76,2602.02,ETH/USDT,38913.0
2021-04-28 09:00:00,30134.19984,78285229.0182604,2602.02,2615.23,2577.73,2588.65,ETH/USDT,46489.0
